Bread,,,,,,,,,,,
Farm House,,,,,,,,,,,
Coffee,Vegan mincepie,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Medialuna,Bread,,,,,,,,,
Muffin,Pastry,Coffee,Tea,,,,,,,,
Cake,,,,,,,,,,,
Chicken Stew,,,,,,,,,,,
Tea,,,,,,,,,,,
Soup,,,,,,,,,,,
Bread,Coffee,Salad,Spanish Brunch,,,,,,,,
,Coke,,,,,,,,,,
Tea,,,,,,,,,,,
Chicken Stew,,,,,,,,,,,
Bread,,,,,,,,,,,
Tea,Coffee,Soup,Art Tray,,,,,,,,
Bread,Focaccia,Medialuna,Cookies,Coffee,,,,,,,
Bread,,,,,,,,,,,
Soup,,,,,,,,,,,
Chicken Stew,Art Tray,Pastry,Truffles,Coffee,Coke,Bread,,,,,
Bread,Focaccia,,,,,,,,,,
Frittata,Tea,,,,,,,,,,
Coffee,Chicken Stew,Art Tray,,,,,,,,,
Bread,Scandinavian,,,,,,,,,,
Tea,Tea,Spanish Brunch,Salad,,,,,,,,
Cake,,,,,,,,,,,
Coffee,Coffee,Hot chocolate,,,,,,,,,
Spanish Brunch,Juice,Truffles,,,,,,,,,
Coffee,Pastry,,,,,,,,,,
Cake,,,,,,,,,,,
Fudge,Sandwich,,,,,,,,,,
Muffin,Cookies,,,,,,,,,,
Bread,Bread,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Cake,,,,,,,,,,
Tea,Chicken Stew,,,,,,,,,,
Bread,Coffee,Cake,,,,,,,,,
Bread,Cake,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Bread,,,,,,,,,,
Coffee,Pastry,,,,,,,,,,
Tea,Cake,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Toast,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,Medialuna,,,,,,,,,,
Eggs,Coffee,Pastry,,,,,,,,,
Coffee,,,,,,,,,,,
Scandinavian,Cookies,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Medialuna,,,,,,,,,,,
Farm House,,,,,,,,,,,
Baguette,Bread,,,,,,,,,,
Bread,,,,,,,,,,,
Baguette,,,,,,,,,,,
Soup,,,,,,,,,,,
Tea,,,,,,,,,,,
Coffee,Tea,Cookies,Pastry,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Tea,Sandwich,Chicken Stew,,,,,,,,
Sandwich,Coffee,Coke,,,,,,,,,
Sandwich,,,,,,,,,,,
Sandwich,,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,,,,,,,,,,,
Sandwich,Tea,Coffee,,,,,,,,,
Hot chocolate,Bread,,,,,,,,,,
Tea,The Nomad,Cake,,,,,,,,,
Bread,Tea,Soup,,,,,,,,,
Tea,Soup,Sandwich,Medialuna,,,,,,,,
Coffee,Tea,Cake,,,,,,,,,
Sandwich,,,,,,,,,,,
Tea,,,,,,,,,,,
Coke,,,,,,,,,,,
Bread,,,,,,,,,,,
Tea,,,,,,,,,,,
Juice,Cake,,,,,,,,,,
Cake,Coffee,,,,,,,,,,
Muffin,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,Medialuna,,,,,,,,,,
Tea,,,,,,,,,,,
Bread,Coffee,,,,,,,,,,
Bread,,,,,,,,,,,
Farm House,,,,,,,,,,,
Bread,Coffee,Tea,Cookies,Hot chocolate,,,,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,Muffin,Coffee,,,,,,,,,
Muffin,,,,,,,,,,,
Cookies,Juice,,,,,,,,,,
Cookies,Cookies,Coffee,Hot chocolate,,,,,,,,
Tea,Muffin,Cake,Juice,Coffee,,,,,,,
Tea,Muffin,Cake,Juice,Coffee,,,,,,,
Coffee,,,,,,,,,,,
Bread,Coffee,Toast,,,,,,,,,
Coffee,Hot chocolate,Art Tray,Sandwich,,,,,,,,
Juice,Tea,Muffin,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Coffee,Cookies,,,,,,,,,
Bread,Baguette,,,,,,,,,,
Coffee,Bread,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,Spanish Brunch,,,,,,,,,,
Coffee,Muffin,,,,,,,,,,
Hot chocolate,Baguette,,,,,,,,,,
Coffee,Sandwich,Medialuna,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Tea,Soup,,,,,,,,,
Bread,Medialuna,,,,,,,,,,
Chicken Stew,,,,,,,,,,,
Spanish Brunch,Tea,Coffee,,,,,,,,,
Coffee,Soup,Coffee,Muffin,,,,,,,,
Cake,Soup,Tea,,,,,,,,,
Sandwich,Bread,Muffin,,,,,,,,,
Sandwich,Coffee,Bread,,,,,,,,,
Bread,Baguette,,,,,,,,,,
Pastry,Bread,Jam,,,,,,,,,
Bread,,,,,,,,,,,
Pastry,,,,,,,,,,,
Cake,Cake,,,,,,,,,,
Chicken Stew,Spanish Brunch,,,,,,,,,,
Bread,Farm House,,,,,,,,,,
Tea,Cake,,,,,,,,,,
Tea,Tea,Medialuna,,,,,,,,,
Tea,Coffee,Cookies,,,,,,,,,
Coffee,Muffin,,,,,,,,,,
Bread,,,,,,,,,,,
Pastry,Hot chocolate,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,Cookies,,,,,,,,,,
Coffee,Toast,,,,,,,,,,
Bread,Bread,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Juice,Pastry,,,,,,,,,
Cookies,Muffin,Coffee,Coffee,Coffee,,,,,,,
Bread,Pastry,,,,,,,,,,
Medialuna,,,,,,,,,,,
Farm House,,,,,,,,,,,
The Nomad,Spanish Brunch,Tea,Bread,,,,,,,,
Coffee,Medialuna,,,,,,,,,,
Farm House,Scandinavian,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Cookies,Bread,,,,,,,,,
Coffee,Coffee,Juice,,,,,,,,,
Coffee,Medialuna,Bread,,,,,,,,,
Coffee,Toast,,,,,,,,,,
Coffee,Pastry,Coffee,,,,,,,,,
Farm House,,,,,,,,,,,
Cake,Muffin,Bread,Coffee,Coffee,,,,,,,
Coffee,,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Muffin,,,,,,,,,,
Sandwich,,,,,,,,,,,
Pastry,Hot chocolate,Coffee,Cake,,,,,,,,
Scone,Coffee,Bread,,,,,,,,,
Coffee,Coffee,Tea,Cake,Medialuna,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Tea,Soup,,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Coffee,Sandwich,,,,,,,,,,
Bread,,,,,,,,,,,
Truffles,Soup,,,,,,,,,,
Soup,Truffles,,,,,,,,,,
Chicken Stew,Coffee,,,,,,,,,,
Soup,,,,,,,,,,,
Soup,,,,,,,,,,,
Spanish Brunch,Truffles,Juice,Sandwich,,,,,,,,
Cookies,,,,,,,,,,,
Bread,Muffin,,,,,,,,,,
Coffee,Tea,Brownie,,,,,,,,,
Tea,,,,,,,,,,,
Coffee,Tea,Soup,Extra Salami or Feta,,,,,,,,
Baguette,,,,,,,,,,,
Bread,Muffin,Tea,Soup,,,,,,,,
Coffee,Soup,Sandwich,,,,,,,,,
Coffee,,,,,,,,,,,
Tea,,,,,,,,,,,
Tea,,,,,,,,,,,
Tea,,,,,,,,,,,
Coffee,Scone,,,,,,,,,,
Cookies,Muffin,Coffee,,,,,,,,,
Bread,Cookies,,,,,,,,,,
Coffee,,,,,,,,,,,
Scone,Soup,Hot chocolate,,,,,,,,,
Scone,Coffee,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,Cookies,,,,,,,,,,
Cake,Toast,Scone,Juice,Bread,,,,,,,
Cake,Hot chocolate,Tea,,,,,,,,,
Tea,Tea,Soup,Bakewell,,,,,,,,
Coffee,Coffee,Coffee,Bread,Bakewell,Brownie,Cookies,Cake,,,,
Cake,Coffee,,,,,,,,,,
Coffee,Cookies,Cake,,,,,,,,,
Tea,Cookies,Coffee,,,,,,,,,
Coffee,,,,,,,,,,,
Pastry,Medialuna,Coffee,Juice,Farm House,Brownie,,,,,,
Bread,,,,,,,,,,,
Coffee,Bread,Pastry,Alfajores,,,,,,,,
Scone,,,,,,,,,,,
Scone,Pastry,,,,,,,,,,
Pastry,,Coffee,Coffee,,,,,,,,
Bread,Eggs,,,,,,,,,,
Coffee,Toast,,,,,,,,,,
Tea,,,,,,,,,,,
Bread,Baguette,,,,,,,,,,
Farm House,,,,,,,,,,,
Bread,Medialuna,,,,,,,,,,
Farm House,Baguette,,,,,,,,,,
The Nomad,Tea,Coffee,,,,,,,,,
Coffee,Bakewell,Pastry,Juice,Hot chocolate,,,,,,,
Baguette,Coffee,Bakewell,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,,,,,,,,,,,
,Coffee,Coffee,Coffee,Pastry,,,,,,,
Coffee,Coffee,Hot chocolate,Muffin,,,,,,,,
Scandinavian,,,,,,,,,,,
,Toast,Tea,Coffee,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,Medialuna,,,,,,,,,,
Coffee,Tea,,,,,,,,,,
Coffee,Cookies,,,,,,,,,,
Frittata,Pastry,Vegan mincepie,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Muffin,,,,,,,,,,
Medialuna,,,,,,,,,,,
Cake,,,,,,,,,,,
Coffee,Brownie,Bread,Frittata,Juice,Smoothies,Scone,,,,,
Bread,Coffee,Bakewell,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Bread,Focaccia,,,,,,,,,,
,The Nomad,Tea,Coffee,,,,,,,,
Bread,,,,,,,,,,,
Bread,Baguette,,,,,,,,,,
Bread,,,,,,,,,,,
Tea,,,,,,,,,,,
Coffee,Coffee,Medialuna,,,,,,,,,
Juice,,,,,,,,,,,
Coffee,Hot chocolate,Brownie,,,,,,,,,
Coffee,Coffee,Medialuna,,,,,,,,,
Coffee,,,,,,,,,,,
Brownie,Bread,,,,,,,,,,
Coffee,Scone,,,,,,,,,,
Tea,Hot chocolate,Scone,,,,,,,,,
Salad,Extra Salami or Feta,Sandwich,Coffee,,,,,,,,
Cake,Jam,,,,,,,,,,
Hot chocolate,Bread,Brownie,Scone,,,,,,,,
Bakewell,Cake,Bread,,,,,,,,,
Coffee,Bread,Muffin,Cake,,,,,,,,
Scone,Hot chocolate,,,,,,,,,,
Bread,Jam,Scone,,,,,,,,,
Hot chocolate,Scone,,,,,,,,,,
Scandinavian,,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,Coffee,,,,,,,,,,
Coffee,Bread,Frittata,,,,,,,,,
Bread,Focaccia,,,,,,,,,,
Bread,Gingerbread syrup,,,,,,,,,,
Coffee,Bread,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,Tea,,,,,,,,,,
Bread,,,,,,,,,,,
Spanish Brunch,Toast,Juice,Coffee,,,,,,,,
Bread,Focaccia,,,,,,,,,,
Coffee,Bread,Frittata,Salad,Sandwich,,,,,,,
Coffee,,,,,,,,,,,
Brownie,Tea,,,,,,,,,,
Sandwich,,,,,,,,,,,
Bread,,,,,,,,,,,
Chicken Stew,Sandwich,Sandwich,Tea,Bread,,,,,,,
Soup,Sandwich,Coffee,,,,,,,,,
Tea,Bread,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
[Valentine's card],,,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Scandinavian,Cake,,,,,,,,,,
Focaccia,,,,,,,,,,,
Scandinavian,Bread,Jam,Salad,Extra Salami or Feta,Frittata,Mineral water,,,,,
Hot chocolate,,,,,,,,,,,
Cake,Coke,,,,,,,,,,
Scone,Tea,,,,,,,,,,
Tea,Tea,,,,,,,,,,
Cake,Brownie,,,,,,,,,,
Brownie,,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,Coffee,,,,,,,,,,
Coffee,Tea,Scone,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Coffee,,,,,,,,,,,
Tea,Muffin,,,,,,,,,,
Hot chocolate,Tea,Medialuna,,,,,,,,,
Coffee,Hot chocolate,Bread,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Coffee,Tea,Bread,,,,,,,,
Coffee,Tea,,,,,,,,,,
Coffee,Coffee,Tea,Juice,Cake,Bakewell,Cookies,Sandwich,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,Pastry,,,,,,,,,,
Baguette,Brownie,,,,,,,,,,
Bread,,,,,,,,,,,
Cookies,Coffee,Pastry,Cookies,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Hot chocolate,Bread,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Pastry,Coffee,,,,,,,,,
Tea,,,,,,,,,,,
Coffee,,,,,,,,,,,
Pastry,Muffin,,,,,,,,,,
Coffee,Tea,Soup,,,,,,,,,
Cookies,Brownie,,,,,,,,,,
Baguette,,,,,,,,,,,
Baguette,,,,,,,,,,,
Farm House,,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Coffee,Medialuna,Cookies,,,,,,,,
Farm House,,,,,,,,,,,
Coffee,Granola,Bread,,,,,,,,,
Coffee,,Spanish Brunch,,,,,,,,,
Cake,Bread,Baguette,,,,,,,,,
The Nomad,,Coffee,Farm House,Coffee,,,,,,,
Bread,Bread,,,,,,,,,,
,Juice,,,,,,,,,,
,Spanish Brunch,Extra Salami or Feta,Coffee,,,,,,,,
Bread,Granola,Pastry,,,,,,,,,
,Bread,Coffee,Pastry,,,,,,,,
Bread,Bread,,,,,,,,,,
Brownie,,,,,,,,,,,
,Spanish Brunch,Coffee,Smoothies,,,,,,,,
Bread,Coffee,Pastry,Scone,,,,,,,,
Hot chocolate,Coffee,Sandwich,Toast,Cake,,,,,,,
Bread,,,,,,,,,,,
Pastry,Coffee,Coffee,Bread,,,,,,,,
Hot chocolate,Tea,Alfajores,Medialuna,Medialuna,,,,,,,
Tea,Bread,,,,,,,,,,
Sandwich,,Juice,Truffles,Coffee,Medialuna,Scone,,,,,
Bread,Coffee,Sandwich,Medialuna,,,,,,,,
Coffee,Bread,Pastry,Frittata,,,,,,,,
Frittata,Bread,,,,,,,,,,
Coffee,Soup,Sandwich,,,,,,,,,
Coffee,Sandwich,Salad,,,,,,,,,
Salad,,,,,,,,,,,
Bread,,,,,,,,,,,
Fudge,Jam,,,,,,,,,,
Tea,Hot chocolate,Cake,Medialuna,Medialuna,,,,,,,
Bakewell,Hot chocolate,Toast,Chicken Stew,,,,,,,,
Coffee,Tea,Pastry,,,,,,,,,
Cookies,Cookies,Cake,Baguette,Cookies,,,,,,,
Bread,Tea,Cake,Bread,Chicken Stew,,,,,,,
Spanish Brunch,,Coffee,Hot chocolate,Bakewell,Bread,,,,,,
Medialuna,,,,,,,,,,,
Cake,Scone,Medialuna,Coffee,Tea,,,,,,,
Coffee,Medialuna,,,,,,,,,,
Bread,,,,,,,,,,,
Pastry,,,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Bread,Pastry,,,,,,,,,,
Bread,Bread,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Pastry,,,,,,,,,,,
Pastry,Coffee,Coffee,,,,,,,,,
Bread,,,,,,,,,,,
Farm House,Jam,Scandinavian,,,,,,,,,
Coffee,Cookies,,,,,,,,,,
Pastry,Coffee,Coffee,,,,,,,,,
Sandwich,Sandwich,,,,,,,,,,
Coffee,Cookies,,,,,,,,,,
Coffee,Coffee,Pastry,,,,,,,,,
Coffee,Bread,,,,,,,,,,
Coffee,Coffee,Bread,Soup,,,,,,,,
Bread,Jam,Fudge,Juice,,,,,,,,
Baguette,,,,,,,,,,,
Soup,,,,,,,,,,,
Soup,,,,,,,,,,,
Chicken Stew,,,,,,,,,,,
Coffee,Tea,,,,,,,,,,
Coke,Sandwich,Soup,Bread,,,,,,,,
Soup,,,,,,,,,,,
Hot chocolate,Coffee,Cake,,,,,,,,,
Coffee,,,,,,,,,,,
Pastry,,,,,,,,,,,
Bread,Bread,,,,,,,,,,
Farm House,,,,,,,,,,,
Coffee,Toast,,,,,,,,,,
Cake,Coffee,,,,,,,,,,
Coffee,Bread,,,,,,,,,,
Cake,Hot chocolate,,,,,,,,,,
Coffee,,,,,,,,,,,
Tea,Hot chocolate,Cookies,,,,,,,,,
Hot chocolate,,,,,,,,,,,
Coffee,,,,,,,,,,,
Scandinavian,,,,,,,,,,,
Bread,Bread,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,Toast,,,,,,,,,,
Bread,Brownie,,,,,,,,,,
Pastry,Bread,,,,,,,,,,
Tea,Sandwich,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Bread,,,,,,,,,,
Coffee,Juice,,,,,,,,,,
Cake,Coffee,Spanish Brunch,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Brownie,Baguette,,,,,,,,,
Pastry,Cake,Coffee,Coffee,,,,,,,,
Hot chocolate,Coffee,,,,,,,,,,
Farm House,,,,,,,,,,,
Tea,Toast,,,,,,,,,,
Tea,Coffee,Pastry,,,,,,,,,
Bread,Pastry,,,,,,,,,,
Coffee,,,,,,,,,,,
Tea,Sandwich,Bread,,,,,,,,,
Farm House,Cookies,,,,,,,,,,
Tea,Cake,Bakewell,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Cookies,Baguette,,,,,,,,,,
Coffee,Cookies,Cake,Spanish Brunch,,,,,,,,
Tea,Coffee,Sandwich,Cake,,,,,,,,
Coffee,Coffee,Cake,,,,,,,,,
Bread,,,,,,,,,,,
Baguette,,,,,,,,,,,
Bread,,,,,,,,,,,
Coke,Salad,,,,,,,,,,
Bread,,,,,,,,,,,
Soup,,,,,,,,,,,
Coffee,Sandwich,,,,,,,,,,
Brownie,,,,,,,,,,,
Bread,,,,,,,,,,,
Chicken Stew,Juice,Coke,,,,,,,,,
Baguette,,,,,,,,,,,
,Soup,Tea,Coffee,Coffee,,,,,,,
Sandwich,Cookies,Coffee,Tea,,,,,,,,
Coke,,,,,,,,,,,
Toast,Cake,Coffee,,,,,,,,,
Cake,The Nomad,,,,,,,,,,
Coffee,Coffee,Bread,,,,,,,,,
Cookies,Hot chocolate,Tea,Cake,Pastry,,,,,,,
Tea,Coffee,Cake,,,,,,,,,
Tea,Bread,,,,,,,,,,
Brownie,,,,,,,,,,,
Coffee,Cake,Cookies,,,,,,,,,
Bread,Bread,Bread,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Bread,,,,,,,,,,
Bread,Pastry,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,Coffee,Toast,,,,,,,,,
Farm House,,,,,,,,,,,
Cake,Coffee,Bread,,,,,,,,,
Bread,Hot chocolate,,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Coffee,Bread,,,,,,,,,,
Coffee,Cake,,,,,,,,,,
Cake,Coffee,,,,,,,,,,
Bread,Sandwich,Toast,,,,,,,,,
Coffee,Coffee,Medialuna,,,,,,,,,
Coffee,Bread,Alfajores,Bakewell,Tea,,,,,,,
Coffee,Bread,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Bread,,,,,,,,,,
Bread,Coffee,Bread,,,,,,,,,
Bread,,,,,,,,,,,
Baguette,,,,,,,,,,,
Pastry,,,,,,,,,,,
Bread,Pastry,,,,,,,,,,
Baguette,Bread,,,,,,,,,,
Bread,Pastry,Tea,Coffee,,,,,,,,
Cake,Bread,,,,,,,,,,
Sandwich,Coke,,,,,,,,,,
Coke,Cake,,,,,,,,,,
Hot chocolate,Coffee,Pastry,Bread,,,,,,,,
Spanish Brunch,Chicken Stew,Tea,Cookies,,,,,,,,
Cake,,,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,Sandwich,,,,,,,,,,
Coffee,Bread,Sandwich,,,,,,,,,
Coffee,Coffee,Cake,,,,,,,,,
,Granola,Extra Salami or Feta,Coffee,,,,,,,,
Soup,Juice,Coffee,,,,,,,,,
Sandwich,,,,,,,,,,,
Baguette,,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Hot chocolate,Coffee,Alfajores,,,,,,,,,
Tea,Coffee,Bread,,,,,,,,,
Cake,Coffee,Cookies,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Cookies,Tea,Bread,,,,,,,,,
Coffee,Vegan mincepie,Cake,,,,,,,,,
Bread,Coffee,Hot chocolate,,,,,,,,,
Bread,,,,,,,,,,,
Juice,Cookies,Brownie,Alfajores,Coffee,,,,,,,
Tea,Truffles,Cookies,,,,,,,,,
Coffee,Coke,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Bread,,Toast,,,,,,,,
Bread,Bread,Coffee,,,,,,,,,
Cookies,,,,,,,,,,,
Coffee,Bread,,,,,,,,,,
Farm House,,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Cookies,,,,,,,,,,
Baguette,,,,,,,,,,,
Bread,Bread,,,,,,,,,,
Alfajores,,,,,,,,,,,
Juice,Hot chocolate,Coffee,Tea,Pastry,Brownie,,,,,,
Coffee,Coffee,Bread,,,,,,,,,
Cake,Coffee,,,,,,,,,,
Coffee,Cake,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,Bread,,,,,,,,,,
Juice,Tea,Bread,Cake,,,,,,,,
Tea,Bread,Cookies,Sandwich,Juice,,,,,,,
Bread,Cake,,,,,,,,,,
Coke,Alfajores,Hot chocolate,,,,,,,,,
Cake,,,,,,,,,,,
Sandwich,,,,,,,,,,,
Tea,Cake,Pastry,,,,,,,,,
Bread,Coffee,Coffee,Soup,Soup,Bread,Farm House,,,,,
Sandwich,Bread,,,,,,,,,,
Tea,Mineral water,Soup,Cake,,,,,,,,
Bread,Chicken Stew,Sandwich,Coffee,,,,,,,,
Medialuna,,,,,,,,,,,
Jam,Scandinavian,,,,,,,,,,
Cake,,,,,,,,,,,
Juice,Coffee,Coffee,Bare Popcorn,Salad,Extra Salami or Feta,Spanish Brunch,Farm House,,,,
Bare Popcorn,,,,,,,,,,,
[Valentine's card],,,,,,,,,,,
Tea,Sandwich,Bread,Cake,,,,,,,,
Tea,Tea,Spanish Brunch,Chicken Stew,Fudge,Alfajores,,,,,,
Coffee,,,,,,,,,,,
Coffee,Pastry,Bread,,,,,,,,,
Bread,Alfajores,,,,,,,,,,
Coffee,Coffee,Cookies,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Coffee,Juice,Cake,Alfajores,,,,,,,
Hot chocolate,,,,,,,,,,,
Coke,Sandwich,,,,,,,,,,
Bread,,,,,,,,,,,
Baguette,,,,,,,,,,,
Coffee,Bread,Cookies,Juice,,,,,,,,
Coffee,Cake,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,Toast,,,,,,,,,,
Bread,Tea,Toast,Cake,,,,,,,,
Toast,Bread,,,,,,,,,,
Cookies,,,,,,,,,,,
Coffee,Coffee,Toast,,,,,,,,,
Bread,Pastry,,,,,,,,,,
Bread,Hot chocolate,Medialuna,,,,,,,,,
Farm House,,,,,,,,,,,
Coffee,,,,,,,,,,,
Farm House,Gingerbread syrup,,,,,,,,,,
Coffee,Coffee,Coffee,Bread,Pastry,Alfajores,,,,,,
Coffee,Sandwich,Baguette,,,,,,,,,
Coffee,Medialuna,,,,,,,,,,
Bread,,,,,,,,,,,
Scandinavian,,,,,,,,,,,
Cookies,Bread,Bread,,,,,,,,,
Coke,,,,,,,,,,,
Medialuna,Pastry,,,,,,,,,,
Coffee,Tea,Toast,,,,,,,,,
Alfajores,,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,Bread,Bread,,,,,,,,,
Coffee,Bread,Sandwich,,,,,,,,,
Coffee,Alfajores,,,,,,,,,,
Truffles,Juice,Coffee,Bread,Pastry,Scone,,,,,,
Scandinavian,Bread,,,,,,,,,,
Bread,,,,,,,,,,,
Tea,Soup,,,,,,,,,,
Soup,Truffles,,,,,,,,,,
Soup,Scone,Tea,,,,,,,,,
Truffles,Sandwich,,,,,,,,,,
Soup,Coffee,,,,,,,,,,
,Cake,,,,,,,,,,
Soup,,,,,,,,,,,
Coffee,Toast,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Tea,Bread,,,,,,,,,,
Coffee,Chicken Stew,Toast,,,,,,,,,
Bread,,,,,,,,,,,
Sandwich,Coffee,Cake,Coffee,Sandwich,,,,,,,
Cake,,,,,,,,,,,
Cookies,Bread,,,,,,,,,,
Coffee,Hot chocolate,Juice,Truffles,Mineral water,Sandwich,Sandwich,,,,,
Coffee,Sandwich,,,,,,,,,,
Coffee,Bread,,,,,,,,,,
Tea,Coffee,Bread,,,,,,,,,
Afternoon with the baker,,,,,,,,,,,
Tea,Cookies,,,,,,,,,,
Coffee,Soup,,,,,,,,,,
Soup,Coffee,,,,,,,,,,
Farm House,,,,,,,,,,,
Coffee,Cake,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Tea,,,,,,,,,,
Bread,Bread,Eggs,,,,,,,,,
Baguette,Scandinavian,,,,,,,,,,
Coffee,Bread,,,,,,,,,,
Coffee,Scone,,,,,,,,,,
Eggs,Hot chocolate,Coffee,Alfajores,,,,,,,,
Bread,Tea,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,,,,,,,,,,,
Cake,,,,,,,,,,,
Pastry,Baguette,,,,,,,,,,
Coffee,Coffee,Toast,,,,,,,,,
,Extra Salami or Feta,Coffee,,,,,,,,,
Bread,Pastry,,,,,,,,,,
Scandinavian,,,,,,,,,,,
Pastry,Coffee,,,,,,,,,,
,Coffee,Coffee,Cookies,,,,,,,,
Coffee,,,,,,,,,,,
Farm House,,,,,,,,,,,
Farm House,Cake,,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Coffee,,,,,,,,,,,
Coffee,Bread,Bread,Pastry,,,,,,,,
Bread,,,,,,,,,,,
,Toast,Truffles,Bread,,,,,,,,
,Bread,,,,,,,,,,
Jam,,,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Coffee,,,,,,,,,,,
Bread,,,,,,,,,,,
Coffee,,,,,,,,,,,
Tea,Coffee,Cake,,,,,,,,,
Coffee,Coffee,Brownie,,,,,,,,,
Farm House,,,,,,,,,,,
Coffee,,,,,,,,,,,
Sandwich,Coffee,,,,,,,,,,
Farm House,Pastry,,,,,,,,,,
Tea,Truffles,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Hot chocolate,,,,,,,,,,,
Bread,Baguette,,,,,,,,,,
Bread,,,,,,,,,,,
Bread,,,,,,,,,,,
Scandinavian,Farm House,,,,,,,,,,
Pastry,Bread,,,,,,,,,,
Sandwich,,,,,,,,,,,
Bread,Baguette,,,,,,,,,,
Coffee,Coffee,Hot chocolate,Cake,,,,,,,,
Coffee,Pastry,,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Coffee,Coffee,,Cake,Brownie,,,,,,,
The Nomad,Granola,Coffee,Coffee,Cookies,Pastry,Scone,Tea,,,,
Coffee,,,,,,,,,,,
Bread,Fudge,Cookies,,,,,,,,,
Scandinavian,Alfajores,,,,,,,,,,
Scone,Coffee,,,,,,,,,,
Bread,Pastry,Coffee,,,,,,,,,
