"Mission UFO - A Solar System Odyssey";"Other";"/game/6327.html";"1992"
"Mono";"Arcade";"/game/5289.html";"1992"
"Moonstone: A Hard Days Knight";"RPG";"/game/1952.html";"1992"
"Morkin II";"Strategy";"/game/5286.html";"1992"
"Moshen Zhanji";"RPG";"/game/6076.html";"1992"
"Mount Saint Helens";"Simulation";"/game/9721.html";"1992"
"Murder Makes Strange Deadfellows";"Quest";"/game/6150.html";"1992"
"Mysterious Worlds";"Arcade";"/game/4021.html";"1992"
"The Mystery of the Surface";"Arcade";"/game/4109.html";"1992"
"NFL Football";"Sports";"/game/3702.html";"1992"
"Nicky Boom";"Arcade";"/game/3753.html";"1992"
"Night Raid";"Arcade";"/game/540.html";"1992"
"Nippon Safes Inc.";"Quest";"/game/1653.html";"1992"
"Noddy's Playtime";"Educational";"/game/9526.html";"1992"
"Notrus";"Puzzle";"/game/8639.html";"1992"
"Objection!";"Simulation";"/game/4107.html";"1992"
"Oil Barons";"Strategy";"/game/3479.html";"1992"
"Olimpiadas 92: Atletismo";"Sports";"/game/4490.html";"1992"
"Olimpiadas 92: Gimnasia Deportiva";"Sports";"/game/3971.html";"1992"
"On the Road";"Strategy";"/game/4803.html";"1992"
"One-Nil Soccer Manager";"Strategy";"/game/4330.html";"1992"
"Onesimus: A Quest for Freedom";"Arcade";"/game/3482.html";"1992"
"OnTarget";"Arcade";"/game/7363.html";"1992"
"Operation Frog";"Other";"/game/4104.html";"1992"
"Ortotris";"Educational";"/game/9649.html";"1992"
"Overkill: The Last-Planet Mega Blast";"Arcade";"/game/3958.html";"1992"
"Oxyd";"Puzzle";"/game/4335.html";"1992"
"Pacific Islands";"Strategy";"/game/2213.html";"1992"
"The Pack Rat";"Arcade";"/game/6449.html";"1992"
"Pairs";"Puzzle";"/game/4972.html";"1992"
"Paladin II";"Strategy";"/game/876.html";"1992"
"Pang";"Arcade";"/game/2336.html";"1992"
"Patriot";"Strategy";"/game/3526.html";"1992"
"Peter Pan and Robin Hood Fairy Tale Factory";"Other";"/game/6154.html";"1992"
"Phylox";"Arcade";"/game/4093.html";"1992"
"Pim Pam Pum";"Arcade";"/game/5598.html";"1992"
"Plan 9 from Outer Space";"Quest";"/game/2814.html";"1992"
"Pole";"Other";"/game/6419.html";"1992"
"Police Quest: In Pursuit of the Death Angel (VGA)";"Quest";"/game/4790.html";"1992"
"Popeye 2";"Arcade";"/game/3536.html";"1992"
"Ports of Call";"Strategy";"/game/2332.html";"1992"
"Postman Pat 3: To the Rescue";"Arcade";"/game/3538.html";"1992"
"PowerMonger";"Strategy";"/game/1611.html";"1992"
"Premier Manager";"Strategy";"/game/4210.html";"1992"
"Prophecy of the Shadow";"RPG";"/game/2605.html";"1992"
"Pushover";"Puzzle";"/game/2259.html";"1992"
"Qiren Heitao 2";"Tabletop";"/game/9289.html";"1992"
"Quest for Glory I: So You Want to Be a Hero";"Adventure";"/game/967.html";"1992"
"Quest for Glory III: Wages of War";"Adventure";"/game/629.html";"1992"
"Race Drivin'";"Racing";"/game/4207.html";"1992"
"RAD";"Puzzle";"/game/5826.html";"1992"
"Rally";"Arcade";"/game/5090.html";"1992"
"Rampart";"Arcade";"/game/1648.html";"1992"
"Rath-Tha";"Arcade";"/game/3610.html";"1992"
"Realms of Arkania: Blade of Destiny";"RPG";"/game/536.html";"1992"
"Revelation";"Puzzle";"/game/2978.html";"1992"
"Rex Nebular and the Cosmic Gender Bender";"Quest";"/game/379.html";"1992"
"Ringworld: Revenge of the Patriarch";"Quest";"/game/1875.html";"1992"
"Risky Woods";"Arcade";"/game/1990.html";"1992"
"RoboCop 3";"Arcade";"/game/2267.html";"1992"
"Rock 'n Roller";"Arcade";"/game/4195.html";"1992"
"Rodeo Games";"Arcade";"/game/2568.html";"1992"
"Rollerblade Racer";"Sports";"/game/2980.html";"1992"
"Ruckus Poker";"Tabletop";"/game/5976.html";"1992"
"Run Run";"Arcade";"/game/9706.html";"1992"
"S.C. Out";"Puzzle";"/game/3614.html";"1992"
"Sandstorm";"Arcade";"/game/4097.html";"1992"
"Scenario: Theatre of War";"Strategy";"/game/7698.html";"1992"
"Sea Rogue";"Other";"/game/2203.html";"1992"
"Secret Agent";"Arcade";"/game/4083.html";"1992"
"The Secret Island of Dr. Quandary";"Puzzle";"/game/6189.html";"1992"
"Seymour Goes to Hollywood";"Arcade";"/game/2395.html";"1992"
"Shadow President";"Strategy";"/game/1333.html";"1992"
"Shadowlands";"RPG";"/game/1320.html";"1992"
"Shell Game";"Puzzle";"/game/9213.html";"1992"
"Sherlock Holmes, Consulting Detective: Vol. II";"Quest";"/game/6722.html";"1992"
"Shortline";"Puzzle";"/game/1232.html";"1992"
"Shuttle";"Simulation";"/game/2261.html";"1992"
"Siege";"Strategy";"/game/2012.html";"1992"
"SimLife";"Strategy";"/game/2988.html";"1992"
"The Simpsons: Bart's House of Weirdness";"Arcade";"/game/3073.html";"1992"
"The Skateboard Kid";"Action";"/game/6988.html";"1992"
"Snake Game";"Arcade";"/game/4832.html";"1992"
"Snoopy's Game Club";"Arcade";"/game/3574.html";"1992"
"The Solar Hockey League";"Arcade";"/game/4046.html";"1992"
"Sooty & Sweep";"Arcade";"/game/6343.html";"1992"
"Soul Magician";"Puzzle";"/game/4859.html";"1992"
"Space Crusade";"Strategy";"/game/2236.html";"1992"
"Space MAX";"Strategy";"/game/3917.html";"1992"
"The Space Vegetables Corp.";"Arcade";"/game/4048.html";"1992"
"Spear of Destiny";"Action";"/game/1433.html";"1992"
"Special Forces";"Strategy";"/game/2861.html";"1992"
"Speed Racer in the Challenge of Racer X";"Racing";"/game/2991.html";"1992"
"Spellbound!";"Action";"/game/8340.html";"1992"
"Spellcasting 301: Spring Break";"Interactive Fiction";"/game/856.html";"1992"
"SpellCraft: Aspects of Valor";"RPG";"/game/2317.html";"1992"
"Spelljammer: Pirates of Realmspace";"Adventure";"/game/1086.html";"1992"
"Spooky Kooky Monster Maker";"Other";"/game/6665.html";"1992"
"Star Control II";"Adventure";"/game/257.html";"1992"
"Star Legions";"Strategy";"/game/2598.html";"1992"
"Star Trek: 25th Anniversary";"Adventure";"/game/971.html";"1992"
"Starcop";"Arcade";"/game/4548.html";"1992"
"Starfire";"Arcade";"/game/4365.html";"1992"
"StarMines II: The Planet of Mines";"Action";"/game/7823.html";"1992"
"Stickybear Town Builder";"Other";"/game/6161.html";"1992"
"Stone Age";"Puzzle";"/game/2486.html";"1992"
"Storm Master";"Other";"/game/2383.html";"1992"
"Storybook Weaver";"Educational";"/game/8489.html";"1992"
"Street Fighter II: The World Warrior";"Fighting";"/game/1100.html";"1992"
"Strongman";"Action";"/game/5413.html";"1992"
"Stroper";"Arcade";"/game/8916.html";"1992"
"Stunt Island";"Simulation";"/game/2238.html";"1992"
"Subtrade: Return to Irata";"Strategy";"/game/2360.html";"1992"
"Summer Challenge";"Sports";"/game/1612.html";"1992"
"The Summoning";"RPG";"/game/546.html";"1992"
"Super Ball!";"Arcade";"/game/4366.html";"1992"
"Super Cauldron";"Arcade";"/game/2595.html";"1992"
"Super Gem'Z";"Puzzle";"/game/5046.html";"1992"
"Super Ski II";"Sports";"/game/3928.html";"1992"
"Swap";"Puzzle";"/game/3930.html";"1992"
"Taihai Fangweizhan";"Strategy";"/game/4863.html";"1992"
"Task Force 1942";"Strategy";"/game/3184.html";"1992"
"Tegel's Mercenaries";"Strategy";"/game/3022.html";"1992"
"Tennis Cup 2";"Sports";"/game/3938.html";"1992"
"The Terminator 2029";"Action";"/game/777.html";"1992"
"Tetris Classic";"Puzzle";"/game/1872.html";"1992"
"Theatre of War";"Strategy";"/game/3767.html";"1992"
"Thomas the Tank Engine & Friends";"Arcade";"/game/4202.html";"1992"
"Thunderhawk AH-73M";"Simulation";"/game/2714.html";"1992"
"Tilt";"Puzzle";"/game/3289.html";"1992"
"Time Riders in American History";"Other";"/game/3701.html";"1992"
"Titus the Fox: To Marrakech and Back";"Arcade";"/game/2517.html";"1992"
"Torpedo";"Puzzle";"/game/8152.html";"1992"
"Town With No Name";"Adventure";"/game/5399.html";"1992"
"Toyota Celica GT Rally";"Racing";"/game/2706.html";"1992"
"Tracassin";"Puzzle";"/game/5791.html";"1992"
"Traders: The Intergalactic Trading Game";"Strategy";"/game/2704.html";"1992"
"Treasure MathStorm!";"Adventure";"/game/6144.html";"1992"
"Treasures of the Savage Frontier";"RPG";"/game/576.html";"1992"
"Trolls";"Arcade";"/game/1682.html";"1992"
"Trubis";"Puzzle";"/game/4855.html";"1992"
"Turbo Flashy Cars";"Other";"/game/4996.html";"1992"
"U.S.S. John Young 2";"Simulation";"/game/3947.html";"1992"
"Ugh!";"Puzzle";"/game/1081.html";"1992"
"Ultima Underworld: The Stygian Abyss";"RPG";"/game/307.html";"1992"
"Ultima VII: The Black Gate";"RPG";"/game/69.html";"1992"
"Ultimate Cards";"Tabletop";"/game/5977.html";"1992"
"VGA Civil War Strategy";"Strategy";"/game/6694.html";"1992"
"Violent Fighter";"Fighting";"/game/5062.html";"1992"
"Vision: The 5 Dimension Utopia";"Quest";"/game/4649.html";"1992"
"Viz: The Computer Game";"Arcade";"/game/4315.html";"1992"
"Wacky Funsters! The Geekwad's Guide to Gaming";"Arcade";"/game/3600.html";"1992"
"Waxworks";"RPG";"/game/1633.html";"1992"
"Wayne Gretzky Hockey 3";"Sports";"/game/3977.html";"1992"
"Ween: The Prophecy";"Quest";"/game/1616.html";"1992"
"Where in the World Is Carmen Sandiego? (Deluxe Edition)";"Adventure";"/game/5708.html";"1992"
"Willi’s Pinball";"Arcade";"/game/8177.html";"1992"
"Wind in the Willows";"Interactive Fiction";"/game/7754.html";"1992"
"Winter Supersports 92";"Sports";"/game/3954.html";"1992"
"Wizardry: Crusaders of the Dark Savant";"RPG";"/game/2113.html";"1992"
"Wizkid";"Arcade";"/game/3102.html";"1992"
"Wolfenstein 3D";"Action";"/game/76.html";"1992"
"Word Finder";"Puzzle";"/game/9243.html";"1992"
"Word Rescue";"Arcade";"/game/7787.html";"1992"
"World Circuit";"Racing";"/game/1011.html";"1992"
"World Class Rugby Five Nations Edition";"Sports";"/game/3961.html";"1992"
"Worlds of Legend: Son of the Empire";"RPG";"/game/2369.html";"1992"
"Wreckers";"Adventure";"/game/2291.html";"1992"
"Wrestle Angels";"Fighting";"/game/5332.html";"1992"
"WWF European Rampage Tour";"Fighting";"/game/2693.html";"1992"
"WWF Wrestlemania";"Sports";"/game/3963.html";"1992"
"X-mas Lamers";"Arcade";"/game/6244.html";"1992"
"XAP";"Action";"/game/5759.html";"1992"
"Xerix";"Arcade";"/game/4066.html";"1992"
"XF5700 Mantis Experimental Fighter";"Simulation";"/game/3141.html";"1992"
"Xingfu Rensheng";"Simulation";"/game/8751.html";"1992"
"Xmas Lemmings 1992";"Puzzle";"/game/6235.html";"1992"
"Yab!";"Sports";"/game/8168.html";"1992"
"Yojeong Jeonsa Dwijuk";"Arcade";"/game/7984.html";"1992"
"Z-Tech Ansi Man";"Arcade";"/game/9585.html";"1992"
"Zhuangqiu Buxiban";"Sports";"/game/7792.html";"1992"
"Zug's Dinosaur World";"Educational";"/game/9776.html";"1992"
"Zyconix";"Puzzle";"/game/3966.html";"1992"
"Букашка";"Arcade";"/game/6274.html";"1992"
"Ветка";"Puzzle";"/game/4723.html";"1992"
"Висящият Замък";"Quest";"/game/6891.html";"1992"
"Ворона";"Arcade";"/game/1151.html";"1992"
"Змеелов";"Puzzle";"/game/9710.html";"1992"
"Змеиный бой";"Other";"/game/6250.html";"1992"
"Изучаем часы";"Educational";"/game/9510.html";"1992"
"Камнеежка";"Arcade";"/game/5272.html";"1992"
"Качели";"Educational";"/game/9536.html";"1992"
"Крестики-нолики";"Tabletop";"/game/5026.html";"1992"
"Кто сидел на качелях";"Educational";"/game/9535.html";"1992"
"Лабиринт";"Puzzle";"/game/6472.html";"1992"
"Морской бой";"Strategy";"/game/3828.html";"1992"
"Морской бой";"Tabletop";"/game/9461.html";"1992"
"Музыкальная шкатулка";"Educational";"/game/8968.html";"1992"
"Мультис";"Educational";"/game/9505.html";"1992"
"Паровоз";"Puzzle";"/game/6182.html";"1992"
"Поле чудес";"Educational";"/game/6174.html";"1992"
"Страна дураков";"Tabletop";"/game/9764.html";"1992"
"Тренировка памяти";"Educational";"/game/9515.html";"1992"
"ФРАЗА";"Educational";"/game/9497.html";"1992"
"1483 Anno Domini";"Adventure";"/game/7854.html";"1993"
"18th Airborne";"Arcade";"/game/4537.html";"1993"
"1993";"Arcade";"/game/4906.html";"1993"
"1993tris";"Puzzle";"/game/4485.html";"1993"
"2019";"Action";"/game/8759.html";"1993"
"3 Point Basketball";"Sports";"/game/4310.html";"1993"
"3x Logic Games";"Educational";"/game/9668.html";"1993"
"The 7th Guest";"Quest";"/game/2150.html";"1993"
"The Abbey of Montglane";"Interactive Fiction";"/game/5961.html";"1993"
"Aces over Europe";"Simulation";"/game/2340.html";"1993"
"ADI2 collège";"Educational";"/game/7977.html";"1993"
"ADI2 école";"Educational";"/game/7976.html";"1993"
"Air Duel: 80 Years of Dogfighting";"Simulation";"/game/2221.html";"1993"
"Alien Breed";"Arcade";"/game/797.html";"1993"
"Alien Carnage";"Arcade";"/game/937.html";"1993"
"Allan Border's Cricket";"Sports";"/game/2901.html";"1993"
"Alone in the Dark 2";"Adventure";"/game/148.html";"1993"
"The Amazon Trail";"Educational";"/game/7756.html";"1993"
"Ambush at Sorinor";"Strategy";"/game/2174.html";"1993"
"An American Tail: Fievel Goes West";"Quest";"/game/2668.html";"1993"
"Ancients II: Approaching Evil";"RPG";"/game/1299.html";"1993"
"Ant Run";"Puzzle";"/game/5310.html";"1993"
"Apachacha";"Arcade";"/game/5107.html";"1993"
"Aqua Man";"Puzzle";"/game/4903.html";"1993"
"Arctic Moves";"Arcade";"/game/395.html";"1993"
"Arkanoid";"Arcade";"/game/9376.html";"1993"
"Armada 2525 Deluxe Edition";"Strategy";"/game/7156.html";"1993"
"Armaeth: The Lost Kingdom";"Adventure";"/game/2670.html";"1993"
"Arnie 2";"Arcade";"/game/1892.html";"1993"
"Astro-Letters";"Action";"/game/9599.html";"1993"
"Avish: Searching for the Exit";"Puzzle";"/game/1127.html";"1993"
"BabyType";"Arcade";"/game/4714.html";"1993"
"The Backyard";"Educational";"/game/5960.html";"1993"
"Bakterien";"Arcade";"/game/5467.html";"1993"
"Balance";"Puzzle";"/game/3208.html";"1993"
"Balloon Challenge";"Puzzle";"/game/4515.html";"1993"
"Balloonz";"Arcade";"/game/6621.html";"1993"
"Barbie - Super Model";"Arcade";"/game/3779.html";"1993"
"Baron Baldric: A Grave Adventure";"Arcade";"/game/2570.html";"1993"
"Battle Europe";"Arcade";"/game/4264.html";"1993"
"Bear Stormin'";"Arcade";"/game/7755.html";"1993"
"Beaubourg";"Puzzle";"/game/5721.html";"1993"
"Beer: The Last Eichhof";"Arcade";"/game/5382.html";"1993"
"Beethoven's 2nd";"Arcade";"/game/3812.html";"1993"
"Betrayal at Krondor";"RPG";"/game/82.html";"1993"
"The Beverly Hillbillies";"Quest";"/game/3214.html";"1993"
"Bible Adventures";"Arcade";"/game/4258.html";"1993"
"Billiards";"Sports";"/game/5807.html";"1993"
"Bio Menace";"Arcade";"/game/534.html";"1993"
"BipBop I";"Arcade";"/game/8507.html";"1993"
"BipBop II";"Arcade";"/game/4866.html";"1993"
"BipBop III";"Arcade";"/game/8508.html";"1993"
"Black Hole";"Puzzle";"/game/4030.html";"1993"
"Black Sect";"Quest";"/game/2830.html";"1993"
"Blake Stone: Aliens of Gold";"Action";"/game/355.html";"1993"
"BloodNet";"RPG";"/game/650.html";"1993"
"Bloodstone: An Epic Dwarven Tale";"RPG";"/game/2338.html";"1993"
"Bloxit";"Puzzle";"/game/5354.html";"1993"
"Blue Force";"Quest";"/game/3131.html";"1993"
"The Blues Brothers: Jukebox Adventure";"Arcade";"/game/377.html";"1993"
"Body Blows";"Fighting";"/game/2833.html";"1993"
"Bolo Adventures III";"Puzzle";"/game/5340.html";"1993"
"Bolo Box";"Puzzle";"/game/9044.html";"1993"
"Bram Stoker's Dracula";"Action";"/game/2504.html";"1993"
"Bravo Romeo Delta";"Strategy";"/game/3269.html";"1993"
"Bridge Olympiad";"Tabletop";"/game/8891.html";"1993"
"Brix";"Puzzle";"/game/7770.html";"1993"
"Brutal Sports Football";"Sports";"/game/2905.html";"1993"
"Bubble Dizzy";"Arcade";"/game/3817.html";"1993"
"Bully's Sporting Darts";"Sports";"/game/2835.html";"1993"
"Bunny Bricks";"Arcade";"/game/2836.html";"1993"
"Burntime";"Strategy";"/game/800.html";"1993"
"Buzz Aldrin's Race into Space";"Strategy";"/game/1801.html";"1993"
"C.I.T.Y. 2000";"Quest";"/game/7838.html";"1993"
"C.R.B.";"Arcade";"/game/7222.html";"1993"
"Call of Cthulhu: Shadow of the Comet";"Quest";"/game/545.html";"1993"
"Captain Dynamo";"Arcade";"/game/3009.html";"1993"
"Capture the Flag";"Strategy";"/game/8430.html";"1993"
"Carnage";"Racing";"/game/2906.html";"1993"
"Carriers at War II";"Strategy";"/game/3727.html";"1993"
"The Catacomb Apocalypse";"Action";"/game/1504.html";"1993"
"The Catacomb Armageddon";"Action";"/game/1503.html";"1993"
"Chess Housers";"Puzzle";"/game/4002.html";"1993"
"Chexo";"Puzzle";"/game/9067.html";"1993"
"Chopper Duel";"Arcade";"/game/4293.html";"1993"
"CJ in the USA";"Arcade";"/game/4413.html";"1993"
"CJ's Elephant Antics";"Arcade";"/game/4414.html";"1993"
"Clash of Steel: World War II, Europe 1939-45";"Strategy";"/game/3147.html";"1993"
"Coast Guard";"Educational";"/game/8674.html";"1993"
"Coaster";"Simulation";"/game/3133.html";"1993"
"Code: Europe";"Educational";"/game/8542.html";"1993"
"Cohort II";"Strategy";"/game/2674.html";"1993"
"Command Adventures: Starship";"Strategy";"/game/3057.html";"1993"
"Commander Custo";"Arcade";"/game/9951.html";"1993"
"Companions of Xanth";"Quest";"/game/3339.html";"1993"
"The Complete Chess System";"Tabletop";"/game/7493.html";"1993"
"Computer Underground";"Strategy";"/game/9021.html";"1993"
"Cosmic Spacehead";"Adventure";"/game/2910.html";"1993"
"Crazy Hospital";"Simulation";"/game/4892.html";"1993"
"Cruel World";"Arcade";"/game/4054.html";"1993"
"Crux";"Puzzle";"/game/8133.html";"1993"
"CyberRace";"Racing";"/game/2628.html";"1993"
"Danger Zone";"Strategy";"/game/3155.html";"1993"
"The Dark Convergence";"Quest";"/game/6185.html";"1993"
"Dark Sun: Shattered Lands";"RPG";"/game/92.html";"1993"
"Daryl F. Gates' Police Quest: Open Season";"Quest";"/game/662.html";"1993"
"Dave Goes Nutz!";"Arcade";"/game/161.html";"1993"
"Dave's Risky Rescue";"Arcade";"/game/160.html";"1993"
"The Day 3: Dragon Force";"Arcade";"/game/3323.html";"1993"
"Day of the Tentacle";"Quest";"/game/707.html";"1993"
"Death Tower";"Action";"/game/5460.html";"1993"
"Detroit";"Strategy";"/game/2306.html";"1993"
"Diamond Peter";"Arcade";"/game/8454.html";"1993"
"Dice Кроссворд";"Educational";"/game/9507.html";"1993"
"Dimo's Quest";"Puzzle";"/game/4248.html";"1993"
"Dino Jnr in Canyon Capers";"Arcade";"/game/4300.html";"1993"
"Dinopark Tycoon";"Strategy";"/game/3278.html";"1993"
"Dizzy: Prince of the Yolkfolk";"Adventure";"/game/2884.html";"1993"
"DOOM";"Action";"/game/4788.html";"1993"
"Dracula Unleashed";"Quest";"/game/5871.html";"1993"
"Dragon Isles";"Strategy";"/game/6836.html";"1993"
"Dragon's Lair";"Arcade";"/game/8623.html";"1993"
"Dragon's Lair";"Arcade";"/game/8624.html";"1993"
"Dschump";"Arcade";"/game/5457.html";"1993"
"Duck Hunt";"Action";"/game/8902.html";"1993"
"Duke Nukem II";"Arcade";"/game/603.html";"1993"
"Dungeon Hack";"RPG";"/game/1822.html";"1993"
"Eagle Eye Mysteries";"Quest";"/game/5967.html";"1993"
"EcoQuest 2: Lost Secret of the Rainforest";"Quest";"/game/899.html";"1993"
"Edward Grabowski's The Blue & The Gray";"Strategy";"/game/2923.html";"1993"
"Eight Ball Deluxe";"Arcade";"/game/1878.html";"1993"
"El-Fish";"Simulation";"/game/3304.html";"1993"
"Empire Deluxe";"Strategy";"/game/1910.html";"1993"
"Empire of the Angel";"Strategy";"/game/6977.html";"1993"
"Energie-Manager";"Strategy";"/game/3780.html";"1993"
"Equality 2";"Puzzle";"/game/7962.html";"1993"
"Eric the Unready";"Interactive Fiction";"/game/858.html";"1993"
"Escape from Monster-Castle";"Arcade";"/game/8455.html";"1993"
"European Champions";"Sports";"/game/3851.html";"1993"
"Evasive Action";"Simulation";"/game/3157.html";"1993"
"The Even More Incredible Machine";"Puzzle";"/game/1089.html";"1993"
"Exorcise in the Chaotic World";"RPG";"/game/5051.html";"1993"
"Eye of the Beholder III: Assault on Myth Drannor";"RPG";"/game/113.html";"1993"
"Eye of the Storm";"Adventure";"/game/2576.html";"1993"
"F-15 Strike Eagle III";"Simulation";"/game/2283.html";"1993"
"F1 Simulator";"Arcade";"/game/8347.html";"1993"
"Facetrex";"Puzzle";"/game/4559.html";"1993"
"Fantasy Empires";"Strategy";"/game/652.html";"1993"
"Fatty Bear's Birthday Surprise";"Quest";"/game/2883.html";"1993"
"Fengshen Yanyi";"Strategy";"/game/7275.html";"1993"
"Fields of Glory";"Strategy";"/game/2080.html";"1993"
"FIFA International Soccer";"Sports";"/game/2752.html";"1993"
"Fighter";"Fighting";"/game/5061.html";"1993"
"Fire & Ice";"Arcade";"/game/2459.html";"1993"
"Flashback: The Quest for Identity";"Adventure";"/game/31.html";"1993"
"Flies Attack on Earth";"Quest";"/game/4441.html";"1993"
"FlixMix";"Puzzle";"/game/3336.html";"1993"
"Football Manager 3";"Sports";"/game/3346.html";"1993"
"Forgotten Realms: Unlimited Adventures";"RPG";"/game/3695.html";"1993"
"Fox Ranger II: Second Mission";"Arcade";"/game/4739.html";"1993"
"Freddy Pharkas: Frontier Pharmacist";"Quest";"/game/659.html";"1993"
"Front Page Sports: Football Pro";"Sports";"/game/9302.html";"1993"
"Frontier: Elite II";"Simulation";"/game/28.html";"1993"
"Fury of the Furries";"Arcade";"/game/190.html";"1993"
"G-Force";"Simulation";"/game/4240.html";"1993"
"Gabriel Knight: Sins of the Fathers";"Quest";"/game/32.html";"1993"
"Gadget: Lost in Time";"Arcade";"/game/5804.html";"1993"
"Galactic Warrior Rats";"Arcade";"/game/3229.html";"1993"
"Galleons";"Arcade";"/game/6263.html";"1993"
"Gary Grigsby's War in Russia";"Strategy";"/game/3350.html";"1993"
"Gateway 2: Homeworld";"Interactive Fiction";"/game/1162.html";"1993"
"Gateworld";"Arcade";"/game/3503.html";"1993"
"The Geekwad: Games of the Galaxy";"Arcade";"/game/2166.html";"1993"
"Genghis Khan II: Clan of the Gray Wolf";"Strategy";"/game/2279.html";"1993"
"Ghost Stories";"RPG";"/game/6951.html";"1993"
"Global Domination";"Strategy";"/game/2550.html";"1993"
"Goal 94";"Strategy";"/game/8219.html";"1993"
"Goal!";"Sports";"/game/3360.html";"1993"
"Goblins 3";"Quest";"/game/35.html";"1993"
"God of Thunder";"Arcade";"/game/2927.html";"1993"
"GoGo Uribyeol";"Arcade";"/game/8022.html";"1993"
"Graeme Souness Soccer Manager";"Sports";"/game/4212.html";"1993"
"The Grape Vine";"Puzzle";"/game/9038.html";"1993"
"Harp";"Adventure";"/game/8014.html";"1993"
"Hearts";"Tabletop";"/game/7379.html";"1993"
"Helious";"Puzzle";"/game/4062.html";"1993"
"Heroes: The Sanguine Seven";"Arcade";"/game/4448.html";"1993"
"Hexxagon";"Puzzle";"/game/3990.html";"1993"
"Hexxagon 2";"Puzzle";"/game/3989.html";"1993"
"Hired Guns";"RPG";"/game/387.html";"1993"
"Holiday Lemmings 1993";"Puzzle";"/game/5812.html";"1993"
"Homey D. Clown";"Arcade";"/game/3381.html";"1993"
"Hong Gildong-jeon";"RPG";"/game/7870.html";"1993"
"Hopang Man";"Arcade";"/game/8524.html";"1993"
"Hopy One";"Arcade";"/game/5100.html";"1993"
"The Hound of the Baskervilles";"Interactive Fiction";"/game/6734.html";"1993"
"Howitzer";"Arcade";"/game/4732.html";"1993"
"Huckleberry Hound in Hollywood Capers";"Arcade";"/game/4449.html";"1993"
"The Humans: Insult to Injury";"Arcade";"/game/821.html";"1993"
"IceBox";"Arcade";"/game/5030.html";"1993"
"In Extremis";"Action";"/game/2016.html";"1993"
"Inca II";"Quest";"/game/2097.html";"1993"
"IndyCar Racing";"Racing";"/game/1543.html";"1993"
"Innocent Until Caught";"Quest";"/game/866.html";"1993"
"The Interceptor";"Arcade";"/game/4805.html";"1993"
"International Ninja Rabbits";"Arcade";"/game/3439.html";"1993"
"International Open Golf Championship";"Sports";"/game/3387.html";"1993"
"International Rugby Challenge";"Sports";"/game/3388.html";"1993"
"International Tennis";"Sports";"/game/3511.html";"1993"
"Ishar 2: Messengers of Doom";"RPG";"/game/642.html";"1993"
"Isle of the Dead";"Adventure";"/game/3393.html";"1993"
"Jack in the Dark";"Adventure";"/game/3106.html";"1993"
"James Pond 2: Codename: RoboCod";"Arcade";"/game/2789.html";"1993"
"The Jelly Bean Factory";"Puzzle";"/game/5066.html";"1993"
"Jesus Matchup";"Puzzle";"/game/8034.html";"1993"
"Jetpack";"Arcade";"/game/3400.html";"1993"
"Jetpack Christmas Special";"Arcade";"/game/4287.html";"1993"
"Jigu Guchul Jakjeon";"Action";"/game/8801.html";"1993"
"Jill of the Jungle: The Complete Trilogy";"Arcade";"/game/5225.html";"1993"
"Jim Power: The Lost Dimension in 3D";"Arcade";"/game/2633.html";"1993"
"Jonny Quest: Curse of the Mayan Warriors";"Adventure";"/game/2941.html";"1993"
"Jurassic Park";"Action";"/game/2389.html";"1993"
"Jutland";"Simulation";"/game/2272.html";"1993"
"Kasparov's Gambit";"Tabletop";"/game/5916.html";"1993"
"Ken's Labyrinth";"Action";"/game/3405.html";"1993"
"King's Table: The Legend of Ragnarok";"Puzzle";"/game/2945.html";"1993"
"KLOD1";"Arcade";"/game/9801.html";"1993"
"Kronolog: The Nazi Paradox";"Quest";"/game/3408.html";"1993"
"Kwik Snax";"Arcade";"/game/2528.html";"1993"
"L'Uomo Ragno - Episodio 1: Il ritorno di Hobgoblin";"Adventure";"/game/8053.html";"1993"
"L'Uomo Ragno - Episodio 2: E ora, Carnage";"Adventure";"/game/8054.html";"1993"
"L'Uomo Ragno - Episodio 3: Destino incrociato";"Adventure";"/game/8055.html";"1993"
"The Labyrinth of Time";"Quest";"/game/5842.html";"1993"
"Lands of Lore: The Throne of Chaos";"RPG";"/game/41.html";"1993"
"Langtao Yingxiong Xili: Kuaizhan Huangling";"Action";"/game/8958.html";"1993"
"The Lawnmower Man";"Adventure";"/game/1551.html";"1993"
"The Legacy: Realm of Terror";"RPG";"/game/748.html";"1993"
"The Legend of Kyrandia: Hand of Fate";"Quest";"/game/45.html";"1993"
"Leisure Suit Larry 6: Shape Up or Slip Out!";"Quest";"/game/459.html";"1993"
"Lemmings 2: The Tribes";"Puzzle";"/game/524.html";"1993"
"Lethal Tender";"Action";"/game/3411.html";"1993"
"Lexter";"Puzzle";"/game/4869.html";"1993"
"Liberty or Death";"Strategy";"/game/2494.html";"1993"
"Lift";"Puzzle";"/game/9395.html";"1993"
"Literki-Cyferki";"Educational";"/game/6564.html";"1993"
"Litil Divil";"Adventure";"/game/654.html";"1993"
"Little Witch";"Arcade";"/game/5592.html";"1993"
"Loader Larry";"Puzzle";"/game/4923.html";"1993"
"The Lost Clown";"Arcade";"/game/9049.html";"1993"
"Lost in Time";"Quest";"/game/1617.html";"1993"
"The Lost Vikings";"Arcade";"/game/101.html";"1993"
